"mlid","tid","vid"
"tid","title"
"66","Японская гравюра"
"67","Европейская гравюра XV-XVII"
"68","Модерн"
"63","Allaert Claesz"
"69","Nikolaus Stör"
"73","иллюстрация"
"74","Джон Тенниел"
"75","плакатная графика"
"82","Стейнлен, Теофиль-Александр"
"8","Хьюго Симберг"
"83","Библия Мациевского"
"84","Русская миниатюра"
"85","карикатура"
"86","Манесский кодекс"
"10","Michael Cheval (Михаил Хохлачев)"
"144","Гравюра XVIII-XIX"
"145","Густав Доре"
"147","Ян ван Эйк"
"150","Жан Гранвиль"
"151","Лукас Кранах Старший"
"36","36","112"
"35","35","112"
"34","34","112"
"33","33","112"
"32","32","112"
"21","21","112"
"119","119","97"
"107","107","97"
"109","109","97"
"105","105","97"
"138","138","97"
"76","76","112"
"129","129","97"
"128","128","172"
"127","127","97"
"126","126","97"
"125","125","172"
"124","124","172"
"123","123","97"
"122","122","60"
"89","89","97"
"116","116","97"
"115","115","97"
"114","114","97"
"113","113","97"
"112","112","97"
"93","93","97"
"84","84","97"
"69","69","106"
"4","4","106"
"3","3","103"
"2","2","106"
"1","1","132"
"83","83","97"
"121","121","97"
"101","101","97"
"100","100","97"
"99","99","97"
"90","90","97"
"82","82","97"
"81","81","97"
"80","80","97"
"269","269","104"
"433","433","156"
"430","430","169"
"262","262","114"
"455","455","145"
"456","456","145"
"457","457","145"
"457","457","97"
"457","457","101"
"458","458","145"
"459","459","145"
"459","459","106"
"459","459","104"
"459","459","85"
"462","462","145"
"462","462","106"
"462","462","104"
"463","463","106"
"463","463","105"
"463","463","193"
"463","463","101"
"464","464","171"
"128","128","206"
"124","124","60"
"125","125","60"
"465","465","171"
"465","465","170"
"465","465","172"
"465","465","104"
"466","466","85"
"466","466","103"
"466","466","97"
"466","466","104"
"3","3","149"
"96","96","4"
"26","26","192"
"498","498","97"
"498","498","179"
"496","496","189"
"496","496","182"
"496","496","104"
"373","373","85"
"471","471","169"
"471","471","104"
"471","471","101"
"497","497","180"
"472","472","169"
"472","472","104"
"472","472","101"
"497","497","106"
"473","473","169"
"473","473","104"
"473","473","101"
"497","497","170"
"474","474","169"
"474","474","104"
"474","474","101"
"498","498","149"
"475","475","169"
"475","475","104"
"475","475","101"
"497","497","97"
"476","476","169"
"476","476","104"
"476","476","101"
"497","497","179"
"477","477","169"
"477","477","104"
"477","477","101"
"497","497","149"
"478","478","169"
"478","478","104"
"478","478","101"
"479","479","171"
"479","479","170"
"479","479","97"
"479","479","172"
"480","480","97"
"480","480","172"
"480","480","191"
"480","480","204"
"481","481","180"
"500","500","106"
"482","482","190"
"482","482","185"
"482","482","187"
"520","520","112"
"520","520","208"
"483","483","190"
"483","483","185"
"484","484","190"
"500","500","183"
"520","520","189"
"485","485","190"
"500","500","185"
"411","411","153"
"486","486","190"
"500","500","149"
"411","411","205"
"487","487","190"
"499","499","170"
"411","411","123"
"488","488","190"
"499","499","97"
"411","411","112"
"489","489","190"
"499","499","179"
"480","480","171"
"490","490","190"
"499","499","149"
"359","359","191"
"491","491","190"
"495","495","167"
"359","359","203"
"492","492","190"
"495","495","189"
"458","458","85"
"493","493","190"
"487","487","187"
"486","486","187"
"485","485","187"
"484","484","187"
"483","483","187"
"506","506","161"
"505","505","161"
"504","504","161"
"447","447","161"
"446","446","161"
"416","416","104"
"463","463","5"
"500","500","180"
"286","286","133"
"503","503","137"
"503","503","108"
"503","503","193"
"503","503","196"
"503","503","143"
"446","446","197"
"447","447","197"
"447","447","187"
"445","445","187"
"446","446","187"
"446","446","191"
"446","446","100"
"445","445","161"
"501","501","161"
"447","447","191"
"447","447","100"
"445","445","191"
"445","445","100"
"494","494","180"
"504","504","112"
"504","504","197"
"504","504","187"
"504","504","191"
"504","504","100"
"505","505","112"
"505","505","197"
"505","505","187"
"505","505","191"
"505","505","100"
"506","506","112"
"506","506","197"
"506","506","187"
"506","506","191"
"506","506","100"
"507","507","112"
"507","507","197"
"507","507","187"
"507","507","191"
"507","507","100"
"508","508","112"
"508","508","197"
"508","508","187"
"508","508","191"
"508","508","100"
"509","509","112"
"509","509","197"
"509","509","187"
"509","509","191"
"509","509","100"
"510","510","112"
"510","510","197"
"510","510","187"
"510","510","191"
"510","510","100"
"511","511","112"
"511","511","197"
"511","511","187"
"511","511","191"
"511","511","100"
"512","512","112"
"512","512","197"
"512","512","187"
"512","512","191"
"512","512","100"
"514","514","123"
"514","514","112"
"514","514","119"
"288","288","146"
"514","514","193"
"516","516","198"
"514","514","149"
"515","515","198"
"515","515","123"
"515","515","112"
"515","515","119"
"515","515","193"
"515","515","149"
"516","516","123"
"516","516","112"
"516","516","119"
"516","516","190"
"516","516","149"
"517","517","198"
"517","517","123"
"517","517","112"
"517","517","119"
"517","517","193"
"517","517","149"
"518","518","198"
"518","518","123"
"518","518","112"
"518","518","119"
"518","518","193"
"518","518","149"
"519","519","198"
"519","519","123"
"519","519","112"
"519","519","119"
"519","519","193"
"519","519","149"
"513","513","198"
"488","488","187"
"489","489","187"
"490","490","187"
"491","491","187"
"492","492","187"
"493","493","187"
"507","507","161"
"508","508","161"
"509","509","161"
"510","510","161"
"511","511","161"
"512","512","161"
"470","470","85"
"520","520","207"
"520","520","138"
"521","521","158"
"521","521","209"
"521","521","123"
"521","521","112"
"521","521","208"
"521","521","189"
"521","521","132"
"522","522","155"
"522","522","211"
"522","522","112"
"522","522","140"
"522","522","210"
"522","522","196"
"523","523","212"
"523","523","112"
"523","523","172"
"523","523","192"
"523","523","149"
"523","523","153"
"5","5","125"
"5","5","97"
"5","5","103"
"28","28","216"
"27","27","112"
"27","27","218"
"20","20","223"
"50","50","219"
"50","50","220"
"45","45","219"
"46","46","219"
"46","46","103"
"47","47","219"
"47","47","103"
"47","47","222"
"48","48","219"
"48","48","129"
"48","48","103"
"48","48","222"
"49","49","129"
"49","49","103"
"49","49","221"
"49","49","139"
"72","72","220"
"68","68","223"
"70","70","225"
"199","199","113"
"212","212","113"
"213","213","111"
"211","211","102"
"213","213","231"
"336","336","231"
"524","524","231"
"524","524","229"
"524","524","105"
"524","524","190"
"524","524","102"
"525","525","214"
"525","525","190"
"525","525","102"
"525","525","111"
"525","525","231"
"526","526","231"
"526","526","190"
"526","526","102"
"526","526","111"
"426","426","67"
"426","426","59"
"427","427","98"
"427","427","206"
"415","415","193"
"415","415","104"
"415","415","101"
"416","416","144"
"416","416","152"
"415","415","152"
"216","216","235"
"216","216","75"
"216","216","78"
"262","262","169"
"262","262","202"
"262","262","78"
"217","217","102"
"217","217","111"
"214","214","237"
"214","214","78"
"207","207","230"
"207","207","78"
"209","209","103"
"209","209","235"
"209","209","78"
"208","208","190"
"208","208","102"
"208","208","114"
"215","215","216"
"215","215","78"
"200","200","230"
"200","200","78"
"128","128","239"
"128","128","60"
"367","367","98"
"367","367","66"
"493","493","179"
"493","493","170"
"493","493","241"
"492","492","179"
"492","492","170"
"492","492","241"
"491","491","179"
"491","491","170"
"491","491","241"
"490","490","179"
"490","490","170"
"490","490","241"
"489","489","179"
"489","489","170"
"489","489","241"
"488","488","179"
"488","488","170"
"488","488","241"
"487","487","179"
"487","487","170"
"487","487","241"
"486","486","179"
"486","486","170"
"486","486","241"
"485","485","179"
"485","485","170"
"485","485","241"
"484","484","179"
"484","484","170"
"484","484","241"
"483","483","179"
"483","483","170"
"483","483","241"
"482","482","179"
"482","482","170"
"482","482","241"
"379","379","97"
"379","379","242"
"379","379","73"
"379","379","150"
"53","53","73"
"53","53","5"
"9","9","243"
"9","9","73"
"9","9","4"
"14","14","112"
"14","14","120"
"14","14","246"
"14","14","193"
"527","527","7"
"527","527","247"
"527","527","123"
"527","527","112"
"527","527","120"
"527","527","246"
"527","527","193"
"trid","tid1","tid2"
"tsid","tid","name"
"vid","name","description","help","relations","hierarchy","multiple","required","tags","module","weight"
"1","галереи изображений",,,"1","1","1","0","0","taxonomy","0"
"5","info",,,"1","1","1","0","0","taxonomy","0"
